--------------------------------------------------------------------------------
Начало расчёта 11/03/24 11:19:09
Варсия скрипта 116
Ёмкость конденсатора, микроФарад = 1860
Начальное напряжение, Вольт = 430
Общее сопротивление, Ом = 0.5744483711271204
Внешнее сопротивление, Ом = 0.08316881720430108
Сопротивление обмотки, Ом = 0.4912795539228194
Количество витков = 220.1813126824961
  ДИАМЕТР ПРОВОДА, мм = 0.8
Общая длина провода, м = 14.11108788497085
Длина катушки, мм = 42
Внешний диаметр катушки, мм = 26.8
Индуктивность катушки в стартовой позиции, микроГенри = 326.806734817444
Толщина щёчек внешнего магнитопровода, мм = 0
Толщина корпуса внешнего магнитопровода, мм = 0
Внутренний диаметр катушки, мм = 14
Масса пули без оперения, г = 37.05068711937656
Длина пули, мм = 42
Диаметр пули, мм = 12
Глубина отверстия в пуле, мм = 0
Диаметр отверстия, мм = 0
Масса оперения, г = 0
Масса пули вместе с оперением, г = 37.05068711937656
Стартовая позиция пули внутри катушки, мм = -12
Общее время, микросекунд = 1040.000000000002
Интервал расчёта,  микросекунд =10
----- ЭНЕРГИЯ ---------------------------------------------
  Энергия пули начальная, Дж = 46.3133588992207
  Энергия пули  конечная, Дж = 61.42225988758577
  Приращение энергии пули, Дж = 15.10890098836508
  Энергия конденсатора начальная, Дж = 171.957
  Энергия конденсатора  конечная, Дж = 49.16451857151404
  Расход энергии конденсатора, Дж = 122.792481428486
  КПД, % = 12.30441865218309
------ СКОРОСТЬ -------------------------------------------
Начальная скорость пули, м/с = 50
Конечная скорость пули, м/с = 57.58107388303834
Максимальая скорость пули, (в катушк), м/с = 57.58947462344705
Средняя сила, Н = 267.5085680660299
Конец расчёта 11/03/24 11:24:33
------------------------------- Data of simulation -------------------------------
Сила тока (А)		Напряжение (В)            Сила (Н)	          Скорость (м/с)	 	Позиция x (мм) 	Время (мкс) 
13.18891191067677	429.929091871448	1.002592269775001e-008	50.00000000000271	0.5	10	
26.09807819996447	429.788779623061	0.02572797068855747	50.00000694399557	1.000000000000027	20	
38.77053252475916	429.5803358998097	0.112229108002656	50.00003723469103	1.500000069439982	30	
51.1874019946541	429.3051348138169	0.2824958267635429	50.0001134804637	2.000000441786893	40	
63.36486546477272	428.9644634941138	0.5369713396176603	50.00025840931155	2.50000157659153	49.99999999999999	
75.30206080476221	428.5596137048409	0.9014345127649953	50.00050170696211	3.000004160684645	59.99999999999999	
86.9928622976087	428.0919101441011	1.390048184308652	50.00087688170039	3.500009177754266	70	
98.44795331995819	427.5626200724884	2.078198300699569	50.00143778851812	4.00001794657127	80	
109.6401820681159	426.9731567280361	3.021171281067442	50.00225320424073	4.500032324456451	89.99999999999999	
120.5918485515626	426.3248134562535	4.142863389733297	50.00337136525523	5.000054856498858	99.99999999999999	
131.2770762513646	425.6190227237193	5.571032276034277	50.00487498980559	5.50008857015141	110	
141.7214024130166	424.8570796999934	7.398061587254212	50.00687173053092	6.000137320049467	120	
151.9014340425536	424.0404053234205	9.668365432289317	50.00948122746174	6.500206037354776	130	
161.8162174878223	423.1704256595075	12.4743673529367	50.01284806579128	7.000300849629394	140	
171.489918192086	422.2484368520232	16.12535375828579	50.01720030727774	7.500429330287306	150	
180.8705679761424	421.2760144435493	20.59484614767537	50.02275886711803	8.000601333360084	160	
189.9881360950477	420.2545728516404	25.83282336220281	50.02973115977186	8.500828922031264	170	
198.7819430695128	419.1858527276108	32.38662178736965	50.03847232607818	9.001126233628982	180	
207.304169320761	418.0713141828755	40.43547811914798	50.0493858829547	9.501510956889765	190	
215.5853846355028	416.9122529751577	50.0722574169284	50.06290041164768	10.00200481571931	200	
224.4920604150271	415.7053064137866	61.55783599177728	50.07951490405734	10.50263381983579	210	
