--------------------------------------------------------------------------------
Начало расчёта 10/29/24 17:14:32
Варсия скрипта 116
Ёмкость конденсатора, микроФарад = 1835
Начальное напряжение, Вольт = 400
Общее сопротивление, Ом = 0.1284430286518327
Внешнее сопротивление, Ом = 0.07979427792915532
Сопротивление обмотки, Ом = 0.04864875072267742
Количество витков = 50.21806526211864
  ДИАМЕТР ПРОВОДА, мм = 1.12
Общая длина провода, м = 2.738795277071907
Длина катушки, мм = 42
Внешний диаметр катушки, мм = 20.72
Индуктивность катушки в стартовой позиции, микроГенри = 14.59215747547242
Толщина щёчек внешнего магнитопровода, мм = 0
Толщина корпуса внешнего магнитопровода, мм = 0
Внутренний диаметр катушки, мм = 14
Масса пули без оперения, г = 37.05068711937658
Длина пули, мм = 42
Диаметр пули, мм = 12
Глубина отверстия в пуле, мм = 0
Диаметр отверстия, мм = 0
Масса оперения, г = 0
Масса пули вместе с оперением, г = 37.05068711937658
Стартовая позиция пули внутри катушки, мм = 0
Общее время, микросекунд = 1455.000000000002
Интервал расчёта,  микросекунд =15
----- ЭНЕРГИЯ ---------------------------------------------
  Энергия пули начальная, Дж = 54.42079025468272
  Энергия пули  конечная, Дж = 63.50864008212867
  Приращение энергии пули, Дж = 9.08784982744595
  Энергия конденсатора начальная, Дж = 146.8
  Энергия конденсатора  конечная, Дж = 0
  Расход энергии конденсатора, Дж = 146.8
  КПД, % = 6.190633397442746
------ СКОРОСТЬ -------------------------------------------
Начальная скорость пули, м/с = 54.2
Конечная скорость пули, м/с = 58.55085902498539
Максимальая скорость пули, (в катушк), м/с = 58.67592011921275
Средняя сила, Н = 109.6614397518711
Конец расчёта 10/29/24 17:18:40
------------------------------- Data of simulation -------------------------------
Сила тока (А)		Напряжение (В)            Сила (Н)	          Скорость (м/с)	 	Позиция x (мм) 	Время (мкс) 
416.6587339850539	396.5940702944001	7.453113184112815e-009	54.20000000000302	0.8129999999999999	15	
757.6250238041348	390.4009502088077	23.21098890939185	54.20939698723079	1.626000000000045	30	
1064.655645550604	381.6980430244703	94.39952991362949	54.24761471161853	2.439140954808507	44.99999999999999	
1326.853863581761	370.8518261559546	169.119231496004	54.31608276632063	3.252855175482785	59.99999999999999	
1542.08024531167	358.2462655675759	234.2342894739037	54.41091270377329	4.067596416977594	75	
1714.52492785919	344.2310754215879	290.7830486759905	54.52863645113825	4.883760107534193	89.99999999999999	
1848.310928273862	329.1222667435999	339.9928598850117	54.66628282951292	5.701689654301267	105	
1946.848041105082	313.2079775792532	381.3603644624337	54.82067687485155	6.521683896743959	120	
2014.875796731762	296.7376032190481	414.074622175796	54.98831531331356	7.343994049866732	135	
2055.660209763752	279.9338412863743	439.57176063542	55.16627628845788	8.168818779566434	150	
2072.207206203749	262.99481780242	458.1666823646956	55.35176543237922	8.996312923893303	164.9999999999999	
2069.345577952445	246.0791863750158	471.1792845520512	55.54252273859351	9.826589405378991	179.9999999999999	
2047.862818075356	229.3391633389774	476.1539947082019	55.73529406015121	10.65972724645789	194.9999999999999	
2011.635462334585	212.8952767258882	476.3622137806676	55.92814967936516	11.49575665736016	209.9999999999999	
1962.146106910529	196.8559352525051	471.5728391525274	56.11906631647089	12.33467890255064	224.9999999999999	
1902.882116194576	181.3010405697157	465.9594091668417	56.30771035200478	13.1764648972977	239.9999999999999	
1834.887787634595	166.3019578370079	453.8844446511431	56.49146582859908	14.02108055257777	254.9999999999999	
1760.214454205512	151.9132838244287	438.7078418786015	56.66907704555104	14.86845254000676	269.9999999999998	
1680.411389481365	138.1769509403849	424.0840696049446	56.84076781672563	15.71848869569003	284.9999999999998	
